CustomerID,CustomerSegment,CardVariant,City,State
C026896,Affluent,SmartEarn,Delhi,Delhi
C026897,Affluent,Membership Rewards,Mumbai,Maharashtra
C026899,Affluent,Membership Rewards,Gurugram,Haryana
C026900,Premium,Membership Rewards,Hyderabad,Telangana
C026901,Upper Middle,Platinum,Gurugram,Haryana
C026903,Affluent,Membership Rewards,Pune,Maharashtra
C026904,Premium,Corporate,Jaipur,Rajasthan
C026905,Premium,Membership Rewards,Gurugram,Haryana
C026906,Affluent,Platinum,Mumbai,Maharashtra
C026907,Affluent,Gold,Bengaluru,Karnataka
C026910,Affluent,Corporate,Hyderabad,Telangana
C026914,Premium,Travel Platinum,Delhi,Delhi
C026915,Upper Middle,Platinum,Mumbai,Maharashtra
C026919,Premium,Platinum,Mumbai,Maharashtra
C026920,Upper Middle,Travel Platinum,Mumbai,Maharashtra
C026921,Affluent,Corporate,Hyderabad,Telangana
C026924,Premium,Corporate,Bengaluru,Karnataka
C026926,Mass Affluent,Platinum,Chennai,Tamil Nadu
C026930,Premium,Corporate,Pune,Maharashtra
C026937,Premium,Travel Platinum,Mumbai,Maharashtra
C026938,Affluent,Corporate,Delhi,Delhi
C026939,Affluent,Gold,Bengaluru,Karnataka
C026941,Upper Middle,Membership Rewards,Mumbai,Maharashtra
C026942,Mass Affluent,Membership Rewards,Mumbai,Maharashtra
C026944,Premium,Travel Platinum,Gurugram,Haryana
C026945,Upper Middle,Travel Platinum,Mumbai,Maharashtra
C026948,Premium,Gold,Mumbai,Maharashtra
C026950,Affluent,Travel Platinum,Hyderabad,Telangana
C026954,Upper Middle,Corporate,Pune,Maharashtra
C026955,Affluent,Gold,Mumbai,Maharashtra
C026956,Affluent,Gold,Delhi,Delhi
C026957,Premium,Gold,Delhi,Delhi
C026959,Upper Middle,Platinum,Chennai,Tamil Nadu
C026963,Premium,Gold,Jaipur,Rajasthan
C026966,Premium,Gold,Mumbai,Maharashtra
C026967,Premium,Membership Rewards,Bengaluru,Karnataka
C026968,Upper Middle,Platinum,Hyderabad,Telangana
C026969,Premium,Platinum,Chennai,Tamil Nadu
C026971,Upper Middle,Gold,Mumbai,Maharashtra
C026972,Premium,SmartEarn,Delhi,Delhi
C026974,Premium,Platinum,Delhi,Delhi
C026975,Mass Affluent,Gold,Pune,Maharashtra
C026976,Premium,SmartEarn,Mumbai,Maharashtra
C026977,Upper Middle,Membership Rewards,Delhi,Delhi
C026979,Premium,SmartEarn,Delhi,Delhi
C026980,Premium,Gold,Gurugram,Haryana
C026981,Affluent,Membership Rewards,Hyderabad,Telangana
C026982,Affluent,Platinum,Bengaluru,Karnataka
C026983,Mass Affluent,Gold,Bengaluru,Karnataka
C026984,Upper Middle,SmartEarn,Gurugram,Haryana
C026986,Premium,Gold,Bengaluru,Karnataka
C026987,Upper Middle,Gold,Delhi,Delhi
C026988,Affluent,Gold,Bengaluru,Karnataka
C026993,Affluent,Platinum,Bengaluru,Karnataka
C026994,Mass Affluent,Membership Rewards,Jaipur,Rajasthan
C026997,Mass Affluent,Travel Platinum,Bengaluru,Karnataka
C026999,Affluent,Platinum,Chennai,Tamil Nadu
C027000,Upper Middle,Travel Platinum,Hyderabad,Telangana
C027001,Upper Middle,SmartEarn,Hyderabad,Telangana
C027003,Affluent,Platinum,Delhi,Delhi
C027004,Upper Middle,Gold,Kolkata,West Bengal
C027005,Affluent,Platinum,Bengaluru,Karnataka
C027006,Mass Affluent,Gold,Delhi,Delhi
C027007,Premium,Platinum,Hyderabad,Telangana
C027009,Premium,Gold,Delhi,Delhi
C027010,Affluent,Corporate,Delhi,Delhi
C027011,Affluent,Membership Rewards,Chennai,Tamil Nadu
C027013,Affluent,Membership Rewards,Bengaluru,Karnataka
C027015,Mass Affluent,Platinum,Bengaluru,Karnataka
C027017,Affluent,Membership Rewards,Delhi,Delhi
C027018,Mass Affluent,Membership Rewards,Delhi,Delhi
C027019,Upper Middle,SmartEarn,Pune,Maharashtra
C027021,Premium,Membership Rewards,Mumbai,Maharashtra
C027026,Upper Middle,Gold,Chennai,Tamil Nadu
C027027,Upper Middle,SmartEarn,Delhi,Delhi
C027031,Affluent,Travel Platinum,Mumbai,Maharashtra
C027032,Affluent,Membership Rewards,Delhi,Delhi
C027037,Affluent,SmartEarn,Mumbai,Maharashtra
C027038,Premium,Membership Rewards,Hyderabad,Telangana
C027039,Affluent,Gold,Pune,Maharashtra
C027040,Upper Middle,Platinum,Mumbai,Maharashtra
C027041,Premium,Travel Platinum,Bengaluru,Karnataka
C027042,Premium,Platinum,Hyderabad,Telangana
C027046,Affluent,Membership Rewards,Hyderabad,Telangana
C027047,Affluent,Travel Platinum,Mumbai,Maharashtra
C027048,Affluent,Gold,Hyderabad,Telangana
C027049,Upper Middle,Gold,Bengaluru,Karnataka
C027050,Premium,Corporate,Hyderabad,Telangana
C027052,Premium,Platinum,Delhi,Delhi
C027053,Upper Middle,Membership Rewards,Ahmedabad,Gujarat
C027058,Upper Middle,Membership Rewards,Gurugram,Haryana
C027061,Premium,Membership Rewards,Gurugram,Haryana
C027064,Affluent,Travel Platinum,Mumbai,Maharashtra
C027066,Upper Middle,Gold,Bengaluru,Karnataka
C027068,Affluent,Platinum,Pune,Maharashtra
C027070,Affluent,Membership Rewards,Delhi,Delhi
C027071,Affluent,SmartEarn,Bengaluru,Karnataka
C027072,Premium,Membership Rewards,Mumbai,Maharashtra
C027075,Premium,Platinum,Delhi,Delhi
C027077,Premium,SmartEarn,Bengaluru,Karnataka
C027079,Premium,Membership Rewards,Pune,Maharashtra
C027080,Affluent,Gold,Mumbai,Maharashtra
C027081,Affluent,Membership Rewards,Mumbai,Maharashtra
C027083,Premium,Travel Platinum,Chennai,Tamil Nadu
C027084,Affluent,Platinum,Bengaluru,Karnataka
C027085,Upper Middle,Membership Rewards,Mumbai,Maharashtra
C027086,Premium,Platinum,Mumbai,Maharashtra
C027090,Premium,Membership Rewards,Bengaluru,Karnataka
C027092,Affluent,SmartEarn,Delhi,Delhi
C027093,Affluent,Membership Rewards,Bengaluru,Karnataka
C027094,Premium,Travel Platinum,Pune,Maharashtra
C027096,Mass Affluent,Platinum,Mumbai,Maharashtra
C027102,Premium,Corporate,Mumbai,Maharashtra
C027103,Affluent,Gold,Mumbai,Maharashtra
C027104,Affluent,Membership Rewards,Hyderabad,Telangana
C027105,Premium,Gold,Pune,Maharashtra
C027111,Upper Middle,Membership Rewards,Mumbai,Maharashtra
C027121,Premium,Membership Rewards,Bengaluru,Karnataka
C027122,Premium,Platinum,Delhi,Delhi
C027124,Premium,Membership Rewards,Hyderabad,Telangana
C027125,Premium,Gold,Pune,Maharashtra
C027126,Upper Middle,Platinum,Chennai,Tamil Nadu
C027127,Affluent,Gold,Mumbai,Maharashtra
C027129,Mass Affluent,Gold,Mumbai,Maharashtra
C027130,Upper Middle,Corporate,Mumbai,Maharashtra
C027131,Premium,Membership Rewards,Delhi,Delhi
C027134,Premium,Platinum,Pune,Maharashtra
C027136,Mass Affluent,Gold,Bengaluru,Karnataka
C027138,Premium,SmartEarn,Delhi,Delhi
C027140,Premium,Gold,Delhi,Delhi
C027141,Affluent,Platinum,Gurugram,Haryana
C027143,Affluent,Gold,Bengaluru,Karnataka
C027145,Affluent,SmartEarn,Hyderabad,Telangana
C027147,Premium,Platinum,Ahmedabad,Gujarat
C027148,Affluent,Corporate,Bengaluru,Karnataka
C027150,Upper Middle,Corporate,Mumbai,Maharashtra
C027151,Upper Middle,Membership Rewards,Bengaluru,Karnataka
C027152,Upper Middle,Travel Platinum,Hyderabad,Telangana
C027154,Affluent,Gold,Pune,Maharashtra
C027156,Affluent,Gold,Bengaluru,Karnataka
C027157,Premium,Platinum,Bengaluru,Karnataka
C027158,Premium,Gold,Bengaluru,Karnataka
C027164,Mass Affluent,Membership Rewards,Mumbai,Maharashtra
C027166,Affluent,Travel Platinum,Mumbai,Maharashtra
C027168,Affluent,SmartEarn,Mumbai,Maharashtra
C027169,Affluent,Platinum,Delhi,Delhi
C027171,Premium,SmartEarn,Kolkata,West Bengal
C027172,Upper Middle,Platinum,Gurugram,Haryana
C027173,Affluent,Corporate,Chennai,Tamil Nadu
C027174,Premium,Gold,Bengaluru,Karnataka
C027175,Premium,Membership Rewards,Hyderabad,Telangana
C027181,Affluent,Gold,Hyderabad,Telangana
C027184,Premium,Gold,Delhi,Delhi
C027186,Premium,Gold,Gurugram,Haryana
C027189,Premium,Gold,Delhi,Delhi
C027190,Premium,Membership Rewards,Delhi,Delhi
C027191,Affluent,Membership Rewards,Bengaluru,Karnataka
C027192,Premium,SmartEarn,Bengaluru,Karnataka
C027193,Affluent,Corporate,Pune,Maharashtra
C027194,Upper Middle,Platinum,Bengaluru,Karnataka
C027197,Affluent,SmartEarn,Mumbai,Maharashtra
C027199,Premium,Gold,Delhi,Delhi
C027200,Premium,Travel Platinum,Pune,Maharashtra
C027203,Affluent,SmartEarn,Hyderabad,Telangana
C027204,Upper Middle,Membership Rewards,Gurugram,Haryana
C027206,Affluent,Gold,Mumbai,Maharashtra
C027208,Premium,Gold,Bengaluru,Karnataka
C027209,Affluent,Membership Rewards,Pune,Maharashtra
C027212,Upper Middle,Platinum,Mumbai,Maharashtra
C027213,Premium,Gold,Bengaluru,Karnataka
C027215,Premium,Corporate,Jaipur,Rajasthan
C027216,Affluent,SmartEarn,Mumbai,Maharashtra
C027217,Affluent,Membership Rewards,Bengaluru,Karnataka
C027218,Upper Middle,Gold,Delhi,Delhi
C027219,Affluent,Platinum,Mumbai,Maharashtra
C027224,Affluent,Membership Rewards,Delhi,Delhi
C027225,Affluent,Membership Rewards,Ahmedabad,Gujarat
C027227,Premium,Gold,Hyderabad,Telangana
C027228,Affluent,Gold,Mumbai,Maharashtra
C027229,Affluent,Corporate,Delhi,Delhi
C027230,Affluent,Membership Rewards,Bengaluru,Karnataka
C027232,Premium,Platinum,Gurugram,Haryana
C027233,Premium,SmartEarn,Chennai,Tamil Nadu
C027234,Premium,Platinum,Delhi,Delhi
C027235,Affluent,SmartEarn,Delhi,Delhi
C027236,Affluent,SmartEarn,Bengaluru,Karnataka
C027237,Premium,SmartEarn,Delhi,Delhi
C027238,Affluent,Gold,Hyderabad,Telangana
C027241,Affluent,Gold,Bengaluru,Karnataka
C027245,Affluent,Platinum,Chennai,Tamil Nadu
C027246,Affluent,Travel Platinum,Delhi,Delhi
C027247,Premium,Gold,Delhi,Delhi
C027250,Affluent,SmartEarn,Chennai,Tamil Nadu
C027251,Mass Affluent,SmartEarn,Chennai,Tamil Nadu
C027252,Upper Middle,Travel Platinum,Mumbai,Maharashtra
C027254,Premium,Travel Platinum,Gurugram,Haryana
C027255,Upper Middle,SmartEarn,Mumbai,Maharashtra
C027259,Premium,Travel Platinum,Kolkata,West Bengal
C027263,Affluent,SmartEarn,Chennai,Tamil Nadu
C027264,Premium,Platinum,Hyderabad,Telangana
C027265,Premium,Gold,Chennai,Tamil Nadu
C027266,Premium,Membership Rewards,Mumbai,Maharashtra
C027268,Premium,Platinum,Bengaluru,Karnataka
C027270,Upper Middle,Corporate,Ahmedabad,Gujarat
C027271,Affluent,Membership Rewards,Pune,Maharashtra
C027272,Upper Middle,SmartEarn,Gurugram,Haryana
C027273,Premium,Membership Rewards,Chennai,Tamil Nadu
C027276,Premium,Travel Platinum,Bengaluru,Karnataka
C027277,Mass Affluent,SmartEarn,Chennai,Tamil Nadu
C027279,Upper Middle,Platinum,Delhi,Delhi
C027280,Upper Middle,Membership Rewards,Bengaluru,Karnataka
C027281,Affluent,Platinum,Gurugram,Haryana
C027286,Premium,Membership Rewards,Pune,Maharashtra
C027287,Affluent,Membership Rewards,Chennai,Tamil Nadu
C027289,Affluent,SmartEarn,Hyderabad,Telangana
C027290,Upper Middle,Platinum,Bengaluru,Karnataka
C027291,Premium,SmartEarn,Hyderabad,Telangana
C027292,Affluent,Gold,Bengaluru,Karnataka
C027294,Affluent,Platinum,Chennai,Tamil Nadu
C027295,Mass Affluent,Membership Rewards,Delhi,Delhi
C027297,Premium,Platinum,Delhi,Delhi
C027298,Affluent,SmartEarn,Mumbai,Maharashtra
C027299,Affluent,Travel Platinum,Bengaluru,Karnataka
C027300,Upper Middle,SmartEarn,Hyderabad,Telangana
C027302,Affluent,Travel Platinum,Chennai,Tamil Nadu
C027303,Upper Middle,SmartEarn,Mumbai,Maharashtra
C027306,Upper Middle,Platinum,Delhi,Delhi
C027307,Affluent,Membership Rewards,Kolkata,West Bengal
C027310,Affluent,SmartEarn,Delhi,Delhi
C027313,Premium,Travel Platinum,Mumbai,Maharashtra
C027314,Affluent,SmartEarn,Chennai,Tamil Nadu
C027315,Premium,Corporate,Mumbai,Maharashtra
C027317,Upper Middle,Membership Rewards,Pune,Maharashtra
C027318,Affluent,Travel Platinum,Mumbai,Maharashtra
C027320,Affluent,Membership Rewards,Delhi,Delhi
C027321,Affluent,Travel Platinum,Hyderabad,Telangana
C027327,Affluent,Corporate,Delhi,Delhi
C027329,Affluent,Travel Platinum,Bengaluru,Karnataka
C027330,Premium,Membership Rewards,Kolkata,West Bengal
C027332,Premium,Membership Rewards,Delhi,Delhi
C027337,Upper Middle,Platinum,Hyderabad,Telangana
C027338,Affluent,SmartEarn,Jaipur,Rajasthan
C027339,Affluent,SmartEarn,Chennai,Tamil Nadu
C027340,Affluent,Gold,Kolkata,West Bengal
C027343,Upper Middle,Travel Platinum,Gurugram,Haryana
C027345,Upper Middle,Gold,Hyderabad,Telangana
C027346,Upper Middle,Travel Platinum,Ahmedabad,Gujarat
C027347,Premium,SmartEarn,Delhi,Delhi
C027348,Affluent,Gold,Delhi,Delhi
C027349,Affluent,Membership Rewards,Chennai,Tamil Nadu
C027350,Premium,Gold,Delhi,Delhi
C027351,Mass Affluent,Platinum,Delhi,Delhi
C027352,Affluent,Gold,Pune,Maharashtra
C027354,Premium,Travel Platinum,Hyderabad,Telangana
C027355,Affluent,SmartEarn,Bengaluru,Karnataka
C027357,Affluent,Gold,Mumbai,Maharashtra
C027359,Affluent,Platinum,Mumbai,Maharashtra
C027361,Premium,Platinum,Delhi,Delhi
C027362,Affluent,Travel Platinum,Mumbai,Maharashtra
C027363,Upper Middle,Gold,Mumbai,Maharashtra
C027365,Affluent,Gold,Mumbai,Maharashtra
C027366,Mass Affluent,SmartEarn,Ahmedabad,Gujarat
C027368,Mass Affluent,Membership Rewards,Chennai,Tamil Nadu
C027374,Upper Middle,Platinum,Jaipur,Rajasthan
C027375,Affluent,Gold,Mumbai,Maharashtra
C027378,Premium,SmartEarn,Mumbai,Maharashtra
C027379,Premium,Corporate,Mumbai,Maharashtra
C027380,Affluent,SmartEarn,Bengaluru,Karnataka
C027381,Premium,Gold,Hyderabad,Telangana
C027384,Premium,Travel Platinum,Chennai,Tamil Nadu
C027387,Premium,Travel Platinum,Chennai,Tamil Nadu
C027388,Premium,SmartEarn,Delhi,Delhi
C027392,Premium,Gold,Mumbai,Maharashtra
C027396,Affluent,SmartEarn,Kolkata,West Bengal
C027397,Upper Middle,Corporate,Hyderabad,Telangana
C027399,Premium,Membership Rewards,Gurugram,Haryana
C027400,Mass Affluent,Gold,Chennai,Tamil Nadu
C027402,Premium,Gold,Pune,Maharashtra
C027403,Affluent,Platinum,Mumbai,Maharashtra
C027404,Premium,SmartEarn,Delhi,Delhi
C027406,Affluent,Platinum,Mumbai,Maharashtra
C027410,Affluent,SmartEarn,Pune,Maharashtra
C027414,Upper Middle,Membership Rewards,Mumbai,Maharashtra
C027415,Upper Middle,Platinum,Bengaluru,Karnataka
C027416,Premium,Membership Rewards,Mumbai,Maharashtra
C027418,Affluent,Gold,Chennai,Tamil Nadu
C027422,Affluent,Travel Platinum,Pune,Maharashtra
C027423,Premium,Platinum,Delhi,Delhi
C027425,Affluent,Corporate,Bengaluru,Karnataka
C027427,Affluent,SmartEarn,Bengaluru,Karnataka
C027430,Affluent,Gold,Pune,Maharashtra
C027431,Affluent,Gold,Bengaluru,Karnataka
C027433,Upper Middle,Gold,Bengaluru,Karnataka
C027436,Affluent,Membership Rewards,Pune,Maharashtra
C027437,Premium,Membership Rewards,Mumbai,Maharashtra
C027438,Upper Middle,Membership Rewards,Mumbai,Maharashtra
C027439,Affluent,Travel Platinum,Pune,Maharashtra
C027442,Premium,Platinum,Chennai,Tamil Nadu
C027443,Affluent,Membership Rewards,Chennai,Tamil Nadu
C027444,Mass Affluent,Membership Rewards,Ahmedabad,Gujarat
C027449,Premium,Platinum,Bengaluru,Karnataka
C027450,Premium,SmartEarn,Hyderabad,Telangana
C027451,Premium,Gold,Delhi,Delhi
C027452,Premium,Membership Rewards,Chennai,Tamil Nadu
C027453,Premium,Gold,Delhi,Delhi
C027454,Affluent,Gold,Bengaluru,Karnataka
C027456,Upper Middle,Gold,Bengaluru,Karnataka
C027457,Affluent,Gold,Mumbai,Maharashtra
C027458,Premium,SmartEarn,Bengaluru,Karnataka
C027459,Affluent,Corporate,Gurugram,Haryana
C027460,Affluent,Gold,Bengaluru,Karnataka
C027463,Affluent,Corporate,Mumbai,Maharashtra
C027465,Upper Middle,SmartEarn,Mumbai,Maharashtra
C027466,Premium,Travel Platinum,Kolkata,West Bengal
C027468,Upper Middle,Gold,Mumbai,Maharashtra
C027470,Upper Middle,Membership Rewards,Pune,Maharashtra
C027471,Premium,Platinum,Kolkata,West Bengal
C027472,Upper Middle,Membership Rewards,Delhi,Delhi
C027473,Affluent,Membership Rewards,Mumbai,Maharashtra
C027474,Affluent,Corporate,Delhi,Delhi
C027475,Upper Middle,SmartEarn,Bengaluru,Karnataka
C027476,Premium,Membership Rewards,Delhi,Delhi
C027480,Premium,SmartEarn,Delhi,Delhi
C027481,Premium,Membership Rewards,Pune,Maharashtra
C027484,Premium,Corporate,Ahmedabad,Gujarat
C027489,Affluent,Gold,Mumbai,Maharashtra
C027490,Upper Middle,Gold,Ahmedabad,Gujarat
C027491,Premium,Gold,Ahmedabad,Gujarat
C027494,Affluent,SmartEarn,Mumbai,Maharashtra
C027495,Affluent,SmartEarn,Mumbai,Maharashtra
C027497,Affluent,Gold,Pune,Maharashtra
C027499,Affluent,Travel Platinum,Hyderabad,Telangana
C027500,Affluent,Membership Rewards,Hyderabad,Telangana
C027501,Premium,Platinum,Mumbai,Maharashtra
C027505,Affluent,Membership Rewards,Gurugram,Haryana
C027506,Premium,Travel Platinum,Hyderabad,Telangana
C027509,Affluent,Travel Platinum,Bengaluru,Karnataka
C027510,Mass Affluent,SmartEarn,Bengaluru,Karnataka
C027511,Affluent,Gold,Pune,Maharashtra
C027512,Premium,Travel Platinum,Hyderabad,Telangana
C027513,Premium,SmartEarn,Bengaluru,Karnataka
C027515,Premium,Platinum,Bengaluru,Karnataka
C027516,Mass Affluent,Membership Rewards,Chennai,Tamil Nadu
C027518,Affluent,Platinum,Hyderabad,Telangana
C027522,Mass Affluent,SmartEarn,Kolkata,West Bengal
C027523,Affluent,Platinum,Bengaluru,Karnataka
C027526,Mass Affluent,Gold,Mumbai,Maharashtra
C027528,Premium,SmartEarn,Hyderabad,Telangana
C027529,Premium,Travel Platinum,Bengaluru,Karnataka
C027531,Upper Middle,Platinum,Mumbai,Maharashtra
C027533,Premium,Gold,Mumbai,Maharashtra
C027534,Premium,Gold,Pune,Maharashtra
C027535,Affluent,Membership Rewards,Mumbai,Maharashtra
C027536,Premium,Membership Rewards,Mumbai,Maharashtra
C027540,Upper Middle,Membership Rewards,Bengaluru,Karnataka
C027541,Upper Middle,Membership Rewards,Gurugram,Haryana
C027542,Affluent,Membership Rewards,Mumbai,Maharashtra
C027544,Premium,Platinum,Chennai,Tamil Nadu
C027551,Upper Middle,Gold,Delhi,Delhi
C027552,Premium,Corporate,Mumbai,Maharashtra
C027557,Affluent,Corporate,Delhi,Delhi
C027558,Upper Middle,SmartEarn,Delhi,Delhi
C027563,Affluent,Platinum,Mumbai,Maharashtra
C027564,Affluent,Corporate,Jaipur,Rajasthan
C027565,Affluent,Corporate,Hyderabad,Telangana
C027566,Affluent,Membership Rewards,Mumbai,Maharashtra
C027569,Premium,Membership Rewards,Kolkata,West Bengal
C027570,Premium,Corporate,Pune,Maharashtra
C027571,Affluent,SmartEarn,Hyderabad,Telangana
C027572,Affluent,Membership Rewards,Mumbai,Maharashtra
C027573,Affluent,SmartEarn,Mumbai,Maharashtra
C027574,Affluent,Platinum,Bengaluru,Karnataka
C027576,Premium,Gold,Pune,Maharashtra
C027577,Premium,Membership Rewards,Bengaluru,Karnataka
C027578,Upper Middle,Gold,Chennai,Tamil Nadu
C027579,Premium,Gold,Delhi,Delhi
C027584,Premium,Platinum,Ahmedabad,Gujarat
C027585,Mass Affluent,SmartEarn,Mumbai,Maharashtra
C027586,Upper Middle,Membership Rewards,Mumbai,Maharashtra
C027589,Affluent,Gold,Pune,Maharashtra
C027591,Affluent,Membership Rewards,Mumbai,Maharashtra
C027592,Premium,SmartEarn,Pune,Maharashtra
C027593,Upper Middle,Gold,Mumbai,Maharashtra
C027594,Upper Middle,Gold,Mumbai,Maharashtra
C027595,Upper Middle,Membership Rewards,Mumbai,Maharashtra
C027596,Affluent,Gold,Mumbai,Maharashtra
C027597,Upper Middle,Membership Rewards,Mumbai,Maharashtra
C027602,Premium,Corporate,Ahmedabad,Gujarat
C027603,Affluent,Membership Rewards,Hyderabad,Telangana
C027605,Premium,Corporate,Mumbai,Maharashtra
C027606,Premium,Platinum,Mumbai,Maharashtra
C027607,Premium,Travel Platinum,Mumbai,Maharashtra
C027608,Premium,Corporate,Delhi,Delhi
C027610,Upper Middle,Corporate,Delhi,Delhi
C027612,Premium,SmartEarn,Delhi,Delhi
C027614,Affluent,SmartEarn,Mumbai,Maharashtra
C027616,Affluent,Travel Platinum,Bengaluru,Karnataka
C027617,Premium,Platinum,Jaipur,Rajasthan
C027618,Upper Middle,Gold,Chennai,Tamil Nadu
C027619,Affluent,Gold,Mumbai,Maharashtra
C027620,Premium,Membership Rewards,Delhi,Delhi
C027621,Affluent,Corporate,Mumbai,Maharashtra
C027624,Affluent,Travel Platinum,Mumbai,Maharashtra
C027625,Premium,Gold,Pune,Maharashtra
C027629,Premium,Travel Platinum,Mumbai,Maharashtra
C027630,Premium,Corporate,Bengaluru,Karnataka
C027631,Affluent,Platinum,Jaipur,Rajasthan
C027632,Affluent,SmartEarn,Hyderabad,Telangana
C027634,Affluent,Corporate,Mumbai,Maharashtra
C027635,Premium,Membership Rewards,Delhi,Delhi
C027639,Upper Middle,Corporate,Mumbai,Maharashtra
C027640,Affluent,Gold,Mumbai,Maharashtra
C027644,Premium,Platinum,Mumbai,Maharashtra
C027650,Affluent,Platinum,Chennai,Tamil Nadu
C027652,Affluent,Platinum,Hyderabad,Telangana
C027653,Premium,Travel Platinum,Kolkata,West Bengal
C027654,Affluent,Platinum,Hyderabad,Telangana
C027657,Upper Middle,Gold,Bengaluru,Karnataka
C027658,Premium,Platinum,Delhi,Delhi
C027659,Premium,Corporate,Mumbai,Maharashtra
C027661,Affluent,Gold,Bengaluru,Karnataka
C027663,Affluent,SmartEarn,Bengaluru,Karnataka
C027665,Affluent,Membership Rewards,Bengaluru,Karnataka
C027666,Premium,Gold,Mumbai,Maharashtra
C027667,Mass Affluent,Gold,Chennai,Tamil Nadu
C027669,Premium,Membership Rewards,Ahmedabad,Gujarat
C027670,Affluent,Platinum,Pune,Maharashtra
C027671,Premium,Membership Rewards,Mumbai,Maharashtra
C027673,Affluent,Corporate,Hyderabad,Telangana
C027676,Affluent,SmartEarn,Hyderabad,Telangana
C027678,Upper Middle,Travel Platinum,Bengaluru,Karnataka
C027679,Premium,Travel Platinum,Gurugram,Haryana
C027682,Premium,Travel Platinum,Jaipur,Rajasthan
C027685,Upper Middle,Platinum,Mumbai,Maharashtra
C027690,Affluent,Gold,Gurugram,Haryana
C027691,Premium,SmartEarn,Hyderabad,Telangana
C027694,Affluent,Platinum,Mumbai,Maharashtra
C027700,Premium,Platinum,Chennai,Tamil Nadu
C027703,Premium,Gold,Delhi,Delhi
C027704,Affluent,SmartEarn,Delhi,Delhi
C027705,Premium,Travel Platinum,Mumbai,Maharashtra
C027709,Upper Middle,Membership Rewards,Ahmedabad,Gujarat
C027710,Affluent,Membership Rewards,Kolkata,West Bengal
C027711,Affluent,Membership Rewards,Bengaluru,Karnataka
C027713,Upper Middle,Membership Rewards,Gurugram,Haryana
C027715,Upper Middle,Platinum,Delhi,Delhi
C027717,Upper Middle,Membership Rewards,Bengaluru,Karnataka
C027720,Upper Middle,Membership Rewards,Mumbai,Maharashtra
C027722,Upper Middle,Platinum,Delhi,Delhi
C027723,Affluent,SmartEarn,Delhi,Delhi
C027725,Affluent,Platinum,Delhi,Delhi
C027727,Mass Affluent,SmartEarn,Chennai,Tamil Nadu
C027731,Affluent,SmartEarn,Jaipur,Rajasthan
C027733,Premium,Membership Rewards,Pune,Maharashtra
C027734,Affluent,Platinum,Chennai,Tamil Nadu
C027736,Premium,Platinum,Bengaluru,Karnataka
C027741,Affluent,Corporate,Chennai,Tamil Nadu
C027742,Affluent,Gold,Delhi,Delhi
C027743,Affluent,Travel Platinum,Hyderabad,Telangana
C027744,Mass Affluent,Membership Rewards,Pune,Maharashtra
C027745,Affluent,Platinum,Delhi,Delhi
C027746,Premium,Gold,Delhi,Delhi
C027747,Affluent,Gold,Bengaluru,Karnataka
C027749,Affluent,Corporate,Bengaluru,Karnataka
C027752,Premium,SmartEarn,Hyderabad,Telangana
C027753,Upper Middle,SmartEarn,Delhi,Delhi
C027757,Premium,Platinum,Hyderabad,Telangana
C027759,Upper Middle,Membership Rewards,Pune,Maharashtra
C027761,Premium,Gold,Bengaluru,Karnataka
C027762,Upper Middle,Travel Platinum,Bengaluru,Karnataka
C027763,Affluent,Travel Platinum,Hyderabad,Telangana
C027764,Premium,Platinum,Hyderabad,Telangana
C027766,Premium,SmartEarn,Mumbai,Maharashtra
C027768,Premium,Platinum,Hyderabad,Telangana
C027771,Premium,Platinum,Gurugram,Haryana
C027774,Affluent,Corporate,Delhi,Delhi
C027775,Premium,SmartEarn,Mumbai,Maharashtra
C027776,Premium,Platinum,Mumbai,Maharashtra
C027777,Affluent,Travel Platinum,Chennai,Tamil Nadu
C027780,Premium,Gold,Delhi,Delhi
C027781,Upper Middle,Platinum,Mumbai,Maharashtra
C027783,Upper Middle,Travel Platinum,Mumbai,Maharashtra
C027784,Premium,SmartEarn,Hyderabad,Telangana
C027789,Premium,Gold,Mumbai,Maharashtra
C027791,Affluent,SmartEarn,Kolkata,West Bengal
C027793,Premium,Membership Rewards,Pune,Maharashtra
C027795,Premium,Gold,Mumbai,Maharashtra
C027799,Affluent,Platinum,Mumbai,Maharashtra
C027801,Affluent,SmartEarn,Bengaluru,Karnataka
C027802,Upper Middle,Gold,Pune,Maharashtra
C027805,Upper Middle,SmartEarn,Bengaluru,Karnataka
C027807,Mass Affluent,Membership Rewards,Mumbai,Maharashtra
C027808,Affluent,Platinum,Delhi,Delhi
C027810,Affluent,SmartEarn,Hyderabad,Telangana
C027813,Affluent,Corporate,Hyderabad,Telangana
C027815,Upper Middle,Platinum,Chennai,Tamil Nadu
C027819,Premium,SmartEarn,Gurugram,Haryana
C027820,Affluent,Travel Platinum,Hyderabad,Telangana
C027825,Premium,Platinum,Ahmedabad,Gujarat
C027826,Affluent,SmartEarn,Delhi,Delhi
C027827,Upper Middle,Gold,Delhi,Delhi
C027828,Premium,Gold,Mumbai,Maharashtra
C027832,Affluent,Travel Platinum,Bengaluru,Karnataka
C027834,Affluent,Membership Rewards,Hyderabad,Telangana
C027837,Premium,Gold,Mumbai,Maharashtra
C027839,Upper Middle,SmartEarn,Hyderabad,Telangana
C027840,Premium,Travel Platinum,Mumbai,Maharashtra
C027845,Affluent,SmartEarn,Delhi,Delhi
